SAMPLE_ID,EVENT_ID,GRAPH_ID,OUTLET_ID,INPUT_START,FORECAST_TIME,TARGET_START,TARGET_END,HISTORY_HOURS,FORECAST_HOURS,TARGET_VARIABLE,TARGET_COVERAGE,SPLIT
S000026696,B007_F0029,B007,611E0470,2024-07-27 14:00:00,2024-07-28 13:00:00,2024-07-28 14:00:00,2024-07-28 19:00:00,24,6,FLOW,1,TRAIN
S000026697,B007_F0029,B007,611E0470,2024-07-27 15:00:00,2024-07-28 14:00:00,2024-07-28 15:00:00,2024-07-28 20:00:00,24,6,FLOW,1,TRAIN
S000026698,B007_F0029,B007,611E0470,2024-07-27 16:00:00,2024-07-28 15:00:00,2024-07-28 16:00:00,2024-07-28 21:00:00,24,6,FLOW,1,TRAIN
S000026699,B007_F0029,B007,611E0470,2024-07-27 17:00:00,2024-07-28 16:00:00,2024-07-28 17:00:00,2024-07-28 22:00:00,24,6,FLOW,1,TRAIN
S000026700,B007_F0029,B007,611E0470,2024-07-27 18:00:00,2024-07-28 17:00:00,2024-07-28 18:00:00,2024-07-28 23:00:00,24,6,FLOW,1,TRAIN
S000026701,B007_F0029,B007,611E0470,2024-07-27 19:00:00,2024-07-28 18:00:00,2024-07-28 19:00:00,2024-07-29 00:00:00,24,6,FLOW,1,TRAIN
S000026702,B007_F0029,B007,611E0470,2024-07-27 20:00:00,2024-07-28 19:00:00,2024-07-28 20:00:00,2024-07-29 01:00:00,24,6,FLOW,1,TRAIN
S000026703,B007_F0029,B007,611E0470,2024-07-27 21:00:00,2024-07-28 20:00:00,2024-07-28 21:00:00,2024-07-29 02:00:00,24,6,FLOW,1,TRAIN
S000026704,B007_F0029,B007,611E0470,2024-07-27 22:00:00,2024-07-28 21:00:00,2024-07-28 22:00:00,2024-07-29 03:00:00,24,6,FLOW,1,TRAIN
S000026705,B007_F0029,B007,611E0470,2024-07-27 23:00:00,2024-07-28 22:00:00,2024-07-28 23:00:00,2024-07-29 04:00:00,24,6,FLOW,1,TRAIN
S000026706,B007_F0029,B007,611E0470,2024-07-28 00:00:00,2024-07-28 23:00:00,2024-07-29 00:00:00,2024-07-29 05:00:00,24,6,FLOW,1,TRAIN
S000026707,B007_F0029,B007,611E0470,2024-07-28 01:00:00,2024-07-29 00:00:00,2024-07-29 01:00:00,2024-07-29 06:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026708,B007_F0029,B007,611E0470,2024-07-28 02:00:00,2024-07-29 01:00:00,2024-07-29 02:00:00,2024-07-29 07:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026709,B007_F0029,B007,611E0470,2024-07-28 03:00:00,2024-07-29 02:00:00,2024-07-29 03:00:00,2024-07-29 08:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026710,B007_F0029,B007,611E0470,2024-07-28 04:00:00,2024-07-29 03:00:00,2024-07-29 04:00:00,2024-07-29 09:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026711,B007_F0029,B007,611E0470,2024-07-28 05:00:00,2024-07-29 04:00:00,2024-07-29 05:00:00,2024-07-29 10:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026712,B007_F0029,B007,611E0470,2024-07-28 06:00:00,2024-07-29 05:00:00,2024-07-29 06:00:00,2024-07-29 11:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026713,B007_F0029,B007,611E0470,2024-07-28 07:00:00,2024-07-29 06:00:00,2024-07-29 07:00:00,2024-07-29 12:00:00,24,6,FLOW,1,TRAIN
S000026714,B007_F0029,B007,611E0470,2024-07-28 08:00:00,2024-07-29 07:00:00,2024-07-29 08:00:00,2024-07-29 13:00:00,24,6,FLOW,1,TRAIN
S000026715,B007_F0029,B007,611E0470,2024-07-28 09:00:00,2024-07-29 08:00:00,2024-07-29 09:00:00,2024-07-29 14:00:00,24,6,FLOW,1,TRAIN
S000026716,B007_F0029,B007,611E0470,2024-07-28 10:00:00,2024-07-29 09:00:00,2024-07-29 10:00:00,2024-07-29 15:00:00,24,6,FLOW,1,TRAIN
S000026717,B007_F0029,B007,611E0470,2024-07-28 11:00:00,2024-07-29 10:00:00,2024-07-29 11:00:00,2024-07-29 16:00:00,24,6,FLOW,1,TRAIN
S000026718,B007_F0029,B007,611E0470,2024-07-28 12:00:00,2024-07-29 11:00:00,2024-07-29 12:00:00,2024-07-29 17:00:00,24,6,FLOW,1,TRAIN
S000026719,B007_F0029,B007,611E0470,2024-07-28 13:00:00,2024-07-29 12:00:00,2024-07-29 13:00:00,2024-07-29 18:00:00,24,6,FLOW,1,TRAIN
S000026720,B007_F0029,B007,611E0470,2024-07-28 14:00:00,2024-07-29 13:00:00,2024-07-29 14:00:00,2024-07-29 19:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026721,B007_F0029,B007,611E0470,2024-07-28 15:00:00,2024-07-29 14:00:00,2024-07-29 15:00:00,2024-07-29 20:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026722,B007_F0029,B007,611E0470,2024-07-28 16:00:00,2024-07-29 15:00:00,2024-07-29 16:00:00,2024-07-29 21:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026723,B007_F0029,B007,611E0470,2024-07-28 17:00:00,2024-07-29 16:00:00,2024-07-29 17:00:00,2024-07-29 22:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026724,B007_F0029,B007,611E0470,2024-07-28 18:00:00,2024-07-29 17:00:00,2024-07-29 18:00:00,2024-07-29 23:00:00,24,6,FLOW,0.8333333333,TRAIN
S000026725,B010_F0028,B010,611E2360,2024-07-26 05:00:00,2024-07-27 04:00:00,2024-07-27 05:00:00,2024-07-27 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026726,B010_F0028,B010,611E2360,2024-07-26 06:00:00,2024-07-27 05:00:00,2024-07-27 06:00:00,2024-07-27 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026727,B010_F0028,B010,611E2360,2024-07-26 07:00:00,2024-07-27 06:00:00,2024-07-27 07:00:00,2024-07-27 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026728,B010_F0028,B010,611E2360,2024-07-26 08:00:00,2024-07-27 07:00:00,2024-07-27 08:00:00,2024-07-27 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026729,B010_F0028,B010,611E2360,2024-07-26 09:00:00,2024-07-27 08:00:00,2024-07-27 09:00:00,2024-07-27 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026730,B010_F0028,B010,611E2360,2024-07-26 10:00:00,2024-07-27 09:00:00,2024-07-27 10:00:00,2024-07-27 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026731,B010_F0028,B010,611E2360,2024-07-26 11:00:00,2024-07-27 10:00:00,2024-07-27 11:00:00,2024-07-27 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026732,B010_F0028,B010,611E2360,2024-07-26 12:00:00,2024-07-27 11:00:00,2024-07-27 12:00:00,2024-07-27 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026733,B010_F0028,B010,611E2360,2024-07-26 13:00:00,2024-07-27 12:00:00,2024-07-27 13:00:00,2024-07-27 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026734,B010_F0028,B010,611E2360,2024-07-26 14:00:00,2024-07-27 13:00:00,2024-07-27 14:00:00,2024-07-27 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026735,B010_F0028,B010,611E2360,2024-07-26 15:00:00,2024-07-27 14:00:00,2024-07-27 15:00:00,2024-07-27 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026736,B010_F0028,B010,611E2360,2024-07-26 16:00:00,2024-07-27 15:00:00,2024-07-27 16:00:00,2024-07-27 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026737,B010_F0028,B010,611E2360,2024-07-26 17:00:00,2024-07-27 16:00:00,2024-07-27 17:00:00,2024-07-27 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026738,B010_F0028,B010,611E2360,2024-07-26 18:00:00,2024-07-27 17:00:00,2024-07-27 18:00:00,2024-07-27 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026739,B010_F0028,B010,611E2360,2024-07-26 19:00:00,2024-07-27 18:00:00,2024-07-27 19:00:00,2024-07-28 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026740,B010_F0028,B010,611E2360,2024-07-26 20:00:00,2024-07-27 19:00:00,2024-07-27 20:00:00,2024-07-28 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026741,B010_F0028,B010,611E2360,2024-07-26 21:00:00,2024-07-27 20:00:00,2024-07-27 21:00:00,2024-07-28 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026742,B010_F0028,B010,611E2360,2024-07-26 22:00:00,2024-07-27 21:00:00,2024-07-27 22:00:00,2024-07-28 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026743,B010_F0028,B010,611E2360,2024-07-26 23:00:00,2024-07-27 22:00:00,2024-07-27 23:00:00,2024-07-28 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026744,B010_F0028,B010,611E2360,2024-07-27 00:00:00,2024-07-27 23:00:00,2024-07-28 00:00:00,2024-07-28 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026745,B010_F0028,B010,611E2360,2024-07-27 01:00:00,2024-07-28 00:00:00,2024-07-28 01:00:00,2024-07-28 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026746,B010_F0028,B010,611E2360,2024-07-27 02:00:00,2024-07-28 01:00:00,2024-07-28 02:00:00,2024-07-28 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026747,B010_F0028,B010,611E2360,2024-07-27 03:00:00,2024-07-28 02:00:00,2024-07-28 03:00:00,2024-07-28 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026748,B010_F0028,B010,611E2360,2024-07-27 04:00:00,2024-07-28 03:00:00,2024-07-28 04:00:00,2024-07-28 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026749,B010_F0028,B010,611E2360,2024-07-27 05:00:00,2024-07-28 04:00:00,2024-07-28 05:00:00,2024-07-28 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026750,B010_F0028,B010,611E2360,2024-07-27 06:00:00,2024-07-28 05:00:00,2024-07-28 06:00:00,2024-07-28 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026751,B010_F0028,B010,611E2360,2024-07-27 07:00:00,2024-07-28 06:00:00,2024-07-28 07:00:00,2024-07-28 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026752,B010_F0028,B010,611E2360,2024-07-27 08:00:00,2024-07-28 07:00:00,2024-07-28 08:00:00,2024-07-28 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026753,B010_F0028,B010,611E2360,2024-07-27 09:00:00,2024-07-28 08:00:00,2024-07-28 09:00:00,2024-07-28 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026754,B010_F0028,B010,611E2360,2024-07-27 10:00:00,2024-07-28 09:00:00,2024-07-28 10:00:00,2024-07-28 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026755,B010_F0028,B010,611E2360,2024-07-27 11:00:00,2024-07-28 10:00:00,2024-07-28 11:00:00,2024-07-28 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026756,B010_F0028,B010,611E2360,2024-07-27 12:00:00,2024-07-28 11:00:00,2024-07-28 12:00:00,2024-07-28 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026757,B010_F0028,B010,611E2360,2024-07-27 13:00:00,2024-07-28 12:00:00,2024-07-28 13:00:00,2024-07-28 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026758,B010_F0028,B010,611E2360,2024-07-27 14:00:00,2024-07-28 13:00:00,2024-07-28 14:00:00,2024-07-28 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026759,B010_F0028,B010,611E2360,2024-07-27 15:00:00,2024-07-28 14:00:00,2024-07-28 15:00:00,2024-07-28 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026760,B010_F0028,B010,611E2360,2024-07-27 16:00:00,2024-07-28 15:00:00,2024-07-28 16:00:00,2024-07-28 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026761,B010_F0028,B010,611E2360,2024-07-27 17:00:00,2024-07-28 16:00:00,2024-07-28 17:00:00,2024-07-28 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026762,B010_F0028,B010,611E2360,2024-07-27 18:00:00,2024-07-28 17:00:00,2024-07-28 18:00:00,2024-07-28 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026763,B010_F0028,B010,611E2360,2024-07-27 19:00:00,2024-07-28 18:00:00,2024-07-28 19:00:00,2024-07-29 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026764,B010_F0028,B010,611E2360,2024-07-27 20:00:00,2024-07-28 19:00:00,2024-07-28 20:00:00,2024-07-29 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026765,B010_F0028,B010,611E2360,2024-07-27 21:00:00,2024-07-28 20:00:00,2024-07-28 21:00:00,2024-07-29 02:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026766,B010_F0028,B010,611E2360,2024-07-27 22:00:00,2024-07-28 21:00:00,2024-07-28 22:00:00,2024-07-29 03:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026767,B010_F0028,B010,611E2360,2024-07-27 23:00:00,2024-07-28 22:00:00,2024-07-28 23:00:00,2024-07-29 04:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026768,B010_F0028,B010,611E2360,2024-07-28 00:00:00,2024-07-28 23:00:00,2024-07-29 00:00:00,2024-07-29 05:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026769,B010_F0028,B010,611E2360,2024-07-28 01:00:00,2024-07-29 00:00:00,2024-07-29 01:00:00,2024-07-29 06:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026770,B010_F0028,B010,611E2360,2024-07-28 02:00:00,2024-07-29 01:00:00,2024-07-29 02:00:00,2024-07-29 07:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026771,B010_F0028,B010,611E2360,2024-07-28 03:00:00,2024-07-29 02:00:00,2024-07-29 03:00:00,2024-07-29 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026772,B010_F0028,B010,611E2360,2024-07-28 04:00:00,2024-07-29 03:00:00,2024-07-29 04:00:00,2024-07-29 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026773,B010_F0028,B010,611E2360,2024-07-28 05:00:00,2024-07-29 04:00:00,2024-07-29 05:00:00,2024-07-29 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026774,B010_F0028,B010,611E2360,2024-07-28 06:00:00,2024-07-29 05:00:00,2024-07-29 06:00:00,2024-07-29 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026775,B010_F0028,B010,611E2360,2024-07-28 07:00:00,2024-07-29 06:00:00,2024-07-29 07:00:00,2024-07-29 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026776,B010_F0028,B010,611E2360,2024-07-28 08:00:00,2024-07-29 07:00:00,2024-07-29 08:00:00,2024-07-29 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026777,B010_F0028,B010,611E2360,2024-07-28 09:00:00,2024-07-29 08:00:00,2024-07-29 09:00:00,2024-07-29 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026778,B010_F0028,B010,611E2360,2024-07-28 10:00:00,2024-07-29 09:00:00,2024-07-29 10:00:00,2024-07-29 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026779,B010_F0028,B010,611E2360,2024-07-28 11:00:00,2024-07-29 10:00:00,2024-07-29 11:00:00,2024-07-29 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026780,B010_F0028,B010,611E2360,2024-07-28 12:00:00,2024-07-29 11:00:00,2024-07-29 12:00:00,2024-07-29 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026781,B010_F0028,B010,611E2360,2024-07-28 13:00:00,2024-07-29 12:00:00,2024-07-29 13:00:00,2024-07-29 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026782,B010_F0028,B010,611E2360,2024-07-28 14:00:00,2024-07-29 13:00:00,2024-07-29 14:00:00,2024-07-29 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026783,B010_F0028,B010,611E2360,2024-07-28 15:00:00,2024-07-29 14:00:00,2024-07-29 15:00:00,2024-07-29 20:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026784,B010_F0028,B010,611E2360,2024-07-28 16:00:00,2024-07-29 15:00:00,2024-07-29 16:00:00,2024-07-29 21:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026785,B010_F0028,B010,611E2360,2024-07-28 17:00:00,2024-07-29 16:00:00,2024-07-29 17:00:00,2024-07-29 22:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026786,B010_F0028,B010,611E2360,2024-07-28 18:00:00,2024-07-29 17:00:00,2024-07-29 18:00:00,2024-07-29 23:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026787,B010_F0028,B010,611E2360,2024-07-28 19:00:00,2024-07-29 18:00:00,2024-07-29 19:00:00,2024-07-30 00:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026788,B010_F0028,B010,611E2360,2024-07-28 20:00:00,2024-07-29 19:00:00,2024-07-29 20:00:00,2024-07-30 01:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000026789,B010_F0028,B010,611E2360,2024-07-28 21:00:00,2024-07-29 20:00:00,2024-07-29 21:00:00,2024-07-30 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026790,B010_F0028,B010,611E2360,2024-07-28 22:00:00,2024-07-29 21:00:00,2024-07-29 22:00:00,2024-07-30 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026791,B010_F0028,B010,611E2360,2024-07-28 23:00:00,2024-07-29 22:00:00,2024-07-29 23:00:00,2024-07-30 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026792,B010_F0028,B010,611E2360,2024-07-29 00:00:00,2024-07-29 23:00:00,2024-07-30 00:00:00,2024-07-30 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026793,B010_F0028,B010,611E2360,2024-07-29 01:00:00,2024-07-30 00:00:00,2024-07-30 01:00:00,2024-07-30 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026794,B010_F0028,B010,611E2360,2024-07-29 02:00:00,2024-07-30 01:00:00,2024-07-30 02:00:00,2024-07-30 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026795,B010_F0028,B010,611E2360,2024-07-29 03:00:00,2024-07-30 02:00:00,2024-07-30 03:00:00,2024-07-30 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026796,B010_F0028,B010,611E2360,2024-07-29 04:00:00,2024-07-30 03:00:00,2024-07-30 04:00:00,2024-07-30 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026797,B010_F0028,B010,611E2360,2024-07-29 05:00:00,2024-07-30 04:00:00,2024-07-30 05:00:00,2024-07-30 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026798,B010_F0028,B010,611E2360,2024-07-29 06:00:00,2024-07-30 05:00:00,2024-07-30 06:00:00,2024-07-30 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026799,B010_F0028,B010,611E2360,2024-07-29 07:00:00,2024-07-30 06:00:00,2024-07-30 07:00:00,2024-07-30 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026800,B010_F0028,B010,611E2360,2024-07-29 08:00:00,2024-07-30 07:00:00,2024-07-30 08:00:00,2024-07-30 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026801,B010_F0028,B010,611E2360,2024-07-29 09:00:00,2024-07-30 08:00:00,2024-07-30 09:00:00,2024-07-30 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026802,B010_F0028,B010,611E2360,2024-07-29 10:00:00,2024-07-30 09:00:00,2024-07-30 10:00:00,2024-07-30 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026803,B010_F0028,B010,611E2360,2024-07-29 11:00:00,2024-07-30 10:00:00,2024-07-30 11:00:00,2024-07-30 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026804,B010_F0028,B010,611E2360,2024-07-29 12:00:00,2024-07-30 11:00:00,2024-07-30 12:00:00,2024-07-30 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026805,B010_F0028,B010,611E2360,2024-07-29 13:00:00,2024-07-30 12:00:00,2024-07-30 13:00:00,2024-07-30 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026806,B010_F0028,B010,611E2360,2024-07-29 14:00:00,2024-07-30 13:00:00,2024-07-30 14:00:00,2024-07-30 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026807,B010_F0028,B010,611E2360,2024-07-29 15:00:00,2024-07-30 14:00:00,2024-07-30 15:00:00,2024-07-30 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026808,B010_F0028,B010,611E2360,2024-07-29 16:00:00,2024-07-30 15:00:00,2024-07-30 16:00:00,2024-07-30 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026809,B010_F0028,B010,611E2360,2024-07-29 17:00:00,2024-07-30 16:00:00,2024-07-30 17:00:00,2024-07-30 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026810,B010_F0028,B010,611E2360,2024-07-29 18:00:00,2024-07-30 17:00:00,2024-07-30 18:00:00,2024-07-30 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026811,B010_F0028,B010,611E2360,2024-07-29 19:00:00,2024-07-30 18:00:00,2024-07-30 19:00:00,2024-07-31 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026812,B010_F0028,B010,611E2360,2024-07-29 20:00:00,2024-07-30 19:00:00,2024-07-30 20:00:00,2024-07-31 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026813,B010_F0028,B010,611E2360,2024-07-29 21:00:00,2024-07-30 20:00:00,2024-07-30 21:00:00,2024-07-31 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026814,B010_F0028,B010,611E2360,2024-07-29 22:00:00,2024-07-30 21:00:00,2024-07-30 22:00:00,2024-07-31 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026815,B010_F0028,B010,611E2360,2024-07-29 23:00:00,2024-07-30 22:00:00,2024-07-30 23:00:00,2024-07-31 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026816,B010_F0028,B010,611E2360,2024-07-30 00:00:00,2024-07-30 23:00:00,2024-07-31 00:00:00,2024-07-31 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026817,B010_F0028,B010,611E2360,2024-07-30 01:00:00,2024-07-31 00:00:00,2024-07-31 01:00:00,2024-07-31 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026818,B010_F0028,B010,611E2360,2024-07-30 02:00:00,2024-07-31 01:00:00,2024-07-31 02:00:00,2024-07-31 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026819,B010_F0028,B010,611E2360,2024-07-30 03:00:00,2024-07-31 02:00:00,2024-07-31 03:00:00,2024-07-31 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026820,B010_F0028,B010,611E2360,2024-07-30 04:00:00,2024-07-31 03:00:00,2024-07-31 04:00:00,2024-07-31 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026821,B010_F0028,B010,611E2360,2024-07-30 05:00:00,2024-07-31 04:00:00,2024-07-31 05:00:00,2024-07-31 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026822,B010_F0028,B010,611E2360,2024-07-30 06:00:00,2024-07-31 05:00:00,2024-07-31 06:00:00,2024-07-31 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026823,B010_F0028,B010,611E2360,2024-07-30 07:00:00,2024-07-31 06:00:00,2024-07-31 07:00:00,2024-07-31 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026824,B010_F0028,B010,611E2360,2024-07-30 08:00:00,2024-07-31 07:00:00,2024-07-31 08:00:00,2024-07-31 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026825,B010_F0028,B010,611E2360,2024-07-30 09:00:00,2024-07-31 08:00:00,2024-07-31 09:00:00,2024-07-31 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026826,B010_F0028,B010,611E2360,2024-07-30 10:00:00,2024-07-31 09:00:00,2024-07-31 10:00:00,2024-07-31 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026827,B010_F0028,B010,611E2360,2024-07-30 11:00:00,2024-07-31 10:00:00,2024-07-31 11:00:00,2024-07-31 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026828,B010_F0028,B010,611E2360,2024-07-30 12:00:00,2024-07-31 11:00:00,2024-07-31 12:00:00,2024-07-31 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000026829,B005_F0020,B005,61113300,2024-07-26 08:00:00,2024-07-27 07:00:00,2024-07-27 08:00:00,2024-07-27 13:00:00,24,6,FLOW,1,TRAIN
S000026830,B005_F0020,B005,61113300,2024-07-26 09:00:00,2024-07-27 08:00:00,2024-07-27 09:00:00,2024-07-27 14:00:00,24,6,FLOW,1,TRAIN
S000026831,B005_F0020,B005,61113300,2024-07-26 10:00:00,2024-07-27 09:00:00,2024-07-27 10:00:00,2024-07-27 15:00:00,24,6,FLOW,1,TRAIN
S000026832,B005_F0020,B005,61113300,2024-07-26 11:00:00,2024-07-27 10:00:00,2024-07-27 11:00:00,2024-07-27 16:00:00,24,6,FLOW,1,TRAIN
S000026833,B005_F0020,B005,61113300,2024-07-26 12:00:00,2024-07-27 11:00:00,2024-07-27 12:00:00,2024-07-27 17:00:00,24,6,FLOW,1,TRAIN
S000026834,B005_F0020,B005,61113300,2024-07-26 13:00:00,2024-07-27 12:00:00,2024-07-27 13:00:00,2024-07-27 18:00:00,24,6,FLOW,1,TRAIN
S000026835,B005_F0020,B005,61113300,2024-07-26 14:00:00,2024-07-27 13:00:00,2024-07-27 14:00:00,2024-07-27 19:00:00,24,6,FLOW,1,TRAIN
S000026836,B005_F0020,B005,61113300,2024-07-26 15:00:00,2024-07-27 14:00:00,2024-07-27 15:00:00,2024-07-27 20:00:00,24,6,FLOW,1,TRAIN
S000026837,B005_F0020,B005,61113300,2024-07-26 16:00:00,2024-07-27 15:00:00,2024-07-27 16:00:00,2024-07-27 21:00:00,24,6,FLOW,1,TRAIN
S000026838,B005_F0020,B005,61113300,2024-07-26 17:00:00,2024-07-27 16:00:00,2024-07-27 17:00:00,2024-07-27 22:00:00,24,6,FLOW,1,TRAIN
S000026839,B005_F0020,B005,61113300,2024-07-26 18:00:00,2024-07-27 17:00:00,2024-07-27 18:00:00,2024-07-27 23:00:00,24,6,FLOW,1,TRAIN
S000026840,B005_F0020,B005,61113300,2024-07-26 19:00:00,2024-07-27 18:00:00,2024-07-27 19:00:00,2024-07-28 00:00:00,24,6,FLOW,1,TRAIN
S000026841,B005_F0020,B005,61113300,2024-07-26 20:00:00,2024-07-27 19:00:00,2024-07-27 20:00:00,2024-07-28 01:00:00,24,6,FLOW,1,TRAIN
S000026842,B005_F0020,B005,61113300,2024-07-26 21:00:00,2024-07-27 20:00:00,2024-07-27 21:00:00,2024-07-28 02:00:00,24,6,FLOW,1,TRAIN
S000026843,B005_F0020,B005,61113300,2024-07-26 22:00:00,2024-07-27 21:00:00,2024-07-27 22:00:00,2024-07-28 03:00:00,24,6,FLOW,1,TRAIN
S000026844,B005_F0020,B005,61113300,2024-07-26 23:00:00,2024-07-27 22:00:00,2024-07-27 23:00:00,2024-07-28 04:00:00,24,6,FLOW,1,TRAIN
