REJECTION_ID,SAMPLE_ID,EVENT_ID,GRAPH_ID,OUTLET_ID,FORECAST_TIME,TARGET_START,TARGET_END,TARGET_VARIABLE,TARGET_COVERAGE,MIN_TARGET_COVERAGE,REASON,SPLIT
R000001286,,B032_F0038,B032,614E1550,2025-05-16 10:00:00,2025-05-16 11:00:00,2025-05-16 16:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001287,,B032_F0038,B032,614E1550,2025-05-16 11:00:00,2025-05-16 12:00:00,2025-05-16 17:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001288,,B032_F0038,B032,614E1550,2025-05-16 12:00:00,2025-05-16 13:00:00,2025-05-16 18:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001289,,B032_F0038,B032,614E1550,2025-05-16 19:00:00,2025-05-16 20:00:00,2025-05-17 01:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001290,,B032_F0038,B032,614E1550,2025-05-16 20:00:00,2025-05-16 21:00:00,2025-05-17 02:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001291,,B032_F0038,B032,614E1550,2025-05-16 21:00:00,2025-05-16 22:00:00,2025-05-17 03:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001292,,B032_F0038,B032,614E1550,2025-05-16 22:00:00,2025-05-16 23:00:00,2025-05-17 04:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001293,,B032_F0038,B032,614E1550,2025-05-16 23:00:00,2025-05-17 00:00:00,2025-05-17 05:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001294,,B032_F0038,B032,614E1550,2025-05-17 00:00:00,2025-05-17 01:00:00,2025-05-17 06:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001295,,B032_F0038,B032,614E1550,2025-05-17 01:00:00,2025-05-17 02:00:00,2025-05-17 07:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001296,,B032_F0038,B032,614E1550,2025-05-17 02:00:00,2025-05-17 03:00:00,2025-05-17 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001297,,B032_F0038,B032,614E1550,2025-05-17 11:00:00,2025-05-17 12:00:00,2025-05-17 17:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001298,,B032_F0038,B032,614E1550,2025-05-17 12:00:00,2025-05-17 13:00:00,2025-05-17 18:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001299,,B032_F0038,B032,614E1550,2025-05-17 13:00:00,2025-05-17 14:00:00,2025-05-17 19:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001300,,B032_F0038,B032,614E1550,2025-05-17 14:00:00,2025-05-17 15:00:00,2025-05-17 20:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001301,,B032_F0038,B032,614E1550,2025-05-17 15:00:00,2025-05-17 16:00:00,2025-05-17 21:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001302,,B032_F0038,B032,614E1550,2025-05-17 16:00:00,2025-05-17 17:00:00,2025-05-17 22:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001303,,B033_F0031,B033,61510100,2025-05-17 03:00:00,2025-05-17 04:00:00,2025-05-17 09:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001304,,B033_F0031,B033,61510100,2025-05-17 04:00:00,2025-05-17 05:00:00,2025-05-17 10:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001305,,B033_F0031,B033,61510100,2025-05-17 05:00:00,2025-05-17 06:00:00,2025-05-17 11:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001306,,B016_F0020,B016,611G3160,2025-05-18 05:00:00,2025-05-18 06:00:00,2025-05-18 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001307,,B016_F0020,B016,611G3160,2025-05-18 06:00:00,2025-05-18 07:00:00,2025-05-18 12:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001308,,B016_F0020,B016,611G3160,2025-05-18 07:00:00,2025-05-18 08:00:00,2025-05-18 13:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001309,,B016_F0020,B016,611G3160,2025-05-18 09:00:00,2025-05-18 10:00:00,2025-05-18 15:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001310,,B016_F0020,B016,611G3160,2025-05-18 10:00:00,2025-05-18 11:00:00,2025-05-18 16:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001311,,B016_F0020,B016,611G3160,2025-05-18 11:00:00,2025-05-18 12:00:00,2025-05-18 17:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001312,,B016_F0020,B016,611G3160,2025-05-18 12:00:00,2025-05-18 13:00:00,2025-05-18 18:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001313,,B016_F0020,B016,611G3160,2025-05-18 13:00:00,2025-05-18 14:00:00,2025-05-18 19:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001314,,B016_F0020,B016,611G3160,2025-05-18 14:00:00,2025-05-18 15:00:00,2025-05-18 20:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001315,,B008_F0029,B008,611E1460,2025-05-18 00:00:00,2025-05-18 01:00:00,2025-05-18 06:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001316,,B008_F0029,B008,611E1460,2025-05-18 01:00:00,2025-05-18 02:00:00,2025-05-18 07:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001317,,B008_F0029,B008,611E1460,2025-05-18 02:00:00,2025-05-18 03:00:00,2025-05-18 08:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001318,,B008_F0029,B008,611E1460,2025-05-18 03:00:00,2025-05-18 04:00:00,2025-05-18 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001319,,B008_F0029,B008,611E1460,2025-05-18 04:00:00,2025-05-18 05:00:00,2025-05-18 10:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001320,,B008_F0029,B008,611E1460,2025-05-18 05:00:00,2025-05-18 06:00:00,2025-05-18 11:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001321,,B008_F0029,B008,611E1460,2025-05-18 06:00:00,2025-05-18 07:00:00,2025-05-18 12:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001322,,B008_F0029,B008,611E1460,2025-05-18 07:00:00,2025-05-18 08:00:00,2025-05-18 13:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001323,,B008_F0029,B008,611E1460,2025-05-18 08:00:00,2025-05-18 09:00:00,2025-05-18 14:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001324,,B008_F0029,B008,611E1460,2025-05-18 09:00:00,2025-05-18 10:00:00,2025-05-18 15:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001325,,B008_F0029,B008,611E1460,2025-05-18 10:00:00,2025-05-18 11:00:00,2025-05-18 16:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001326,,B008_F0029,B008,611E1460,2025-05-18 11:00:00,2025-05-18 12:00:00,2025-05-18 17:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001327,,B008_F0029,B008,611E1460,2025-05-18 12:00:00,2025-05-18 13:00:00,2025-05-18 18:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001328,,B008_F0029,B008,611E1460,2025-05-18 13:00:00,2025-05-18 14:00:00,2025-05-18 19:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001329,,B008_F0029,B008,611E1460,2025-05-18 14:00:00,2025-05-18 15:00:00,2025-05-18 20:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001330,,B008_F0029,B008,611E1460,2025-05-18 15:00:00,2025-05-18 16:00:00,2025-05-18 21:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001331,,B008_F0029,B008,611E1460,2025-05-18 16:00:00,2025-05-18 17:00:00,2025-05-18 22:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001332,,B008_F0029,B008,611E1460,2025-05-18 17:00:00,2025-05-18 18:00:00,2025-05-18 23:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001333,,B008_F0029,B008,611E1460,2025-05-18 18:00:00,2025-05-18 19:00:00,2025-05-19 00:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001334,,B008_F0029,B008,611E1460,2025-05-18 19:00:00,2025-05-18 20:00:00,2025-05-19 01:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001335,,B008_F0029,B008,611E1460,2025-05-18 20:00:00,2025-05-18 21:00:00,2025-05-19 02:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001336,,B008_F0029,B008,611E1460,2025-05-18 21:00:00,2025-05-18 22:00:00,2025-05-19 03:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001337,,B008_F0029,B008,611E1460,2025-05-18 22:00:00,2025-05-18 23:00:00,2025-05-19 04:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001338,,B008_F0029,B008,611E1460,2025-05-18 23:00:00,2025-05-19 00:00:00,2025-05-19 05:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001339,,B008_F0029,B008,611E1460,2025-05-19 00:00:00,2025-05-19 01:00:00,2025-05-19 06:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001340,,B008_F0029,B008,611E1460,2025-05-19 01:00:00,2025-05-19 02:00:00,2025-05-19 07:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001341,,B008_F0029,B008,611E1460,2025-05-19 02:00:00,2025-05-19 03:00:00,2025-05-19 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001342,,B008_F0029,B008,611E1460,2025-05-19 03:00:00,2025-05-19 04:00:00,2025-05-19 09:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001343,,B008_F0029,B008,611E1460,2025-05-19 04:00:00,2025-05-19 05:00:00,2025-05-19 10:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001344,,B008_F0029,B008,611E1460,2025-05-19 05:00:00,2025-05-19 06:00:00,2025-05-19 11:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001345,,B008_F0029,B008,611E1460,2025-05-19 06:00:00,2025-05-19 07:00:00,2025-05-19 12:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001346,,B008_F0029,B008,611E1460,2025-05-19 07:00:00,2025-05-19 08:00:00,2025-05-19 13:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001347,,B008_F0029,B008,611E1460,2025-05-19 08:00:00,2025-05-19 09:00:00,2025-05-19 14:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001348,,B008_F0029,B008,611E1460,2025-05-19 09:00:00,2025-05-19 10:00:00,2025-05-19 15:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001349,,B008_F0029,B008,611E1460,2025-05-19 10:00:00,2025-05-19 11:00:00,2025-05-19 16:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001350,,B008_F0029,B008,611E1460,2025-05-19 11:00:00,2025-05-19 12:00:00,2025-05-19 17:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001351,,B008_F0029,B008,611E1460,2025-05-19 12:00:00,2025-05-19 13:00:00,2025-05-19 18:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001352,,B008_F0029,B008,611E1460,2025-05-19 13:00:00,2025-05-19 14:00:00,2025-05-19 19:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001353,,B008_F0029,B008,611E1460,2025-05-19 14:00:00,2025-05-19 15:00:00,2025-05-19 20:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001354,,B008_F0029,B008,611E1460,2025-05-19 15:00:00,2025-05-19 16:00:00,2025-05-19 21:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001355,,B008_F0029,B008,611E1460,2025-05-19 16:00:00,2025-05-19 17:00:00,2025-05-19 22:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001356,,B008_F0029,B008,611E1460,2025-05-19 17:00:00,2025-05-19 18:00:00,2025-05-19 23:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001357,,B008_F0029,B008,611E1460,2025-05-19 18:00:00,2025-05-19 19:00:00,2025-05-20 00:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001358,,B008_F0029,B008,611E1460,2025-05-19 19:00:00,2025-05-19 20:00:00,2025-05-20 01:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001359,,B008_F0029,B008,611E1460,2025-05-19 20:00:00,2025-05-19 21:00:00,2025-05-20 02:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001360,,B008_F0029,B008,611E1460,2025-05-19 21:00:00,2025-05-19 22:00:00,2025-05-20 03:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001361,,B008_F0029,B008,611E1460,2025-05-19 22:00:00,2025-05-19 23:00:00,2025-05-20 04:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001362,,B008_F0029,B008,611E1460,2025-05-19 23:00:00,2025-05-20 00:00:00,2025-05-20 05:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001363,,B008_F0029,B008,611E1460,2025-05-20 00:00:00,2025-05-20 01:00:00,2025-05-20 06:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001364,,B008_F0029,B008,611E1460,2025-05-20 01:00:00,2025-05-20 02:00:00,2025-05-20 07:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001365,,B008_F0029,B008,611E1460,2025-05-20 02:00:00,2025-05-20 03:00:00,2025-05-20 08:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001366,,B008_F0029,B008,611E1460,2025-05-20 03:00:00,2025-05-20 04:00:00,2025-05-20 09:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001367,,B008_F0029,B008,611E1460,2025-05-20 04:00:00,2025-05-20 05:00:00,2025-05-20 10:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001368,,B008_F0029,B008,611E1460,2025-05-20 05:00:00,2025-05-20 06:00:00,2025-05-20 11:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001369,,B008_F0029,B008,611E1460,2025-05-20 06:00:00,2025-05-20 07:00:00,2025-05-20 12:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001370,,B008_F0029,B008,611E1460,2025-05-20 07:00:00,2025-05-20 08:00:00,2025-05-20 13:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001371,,B008_F0029,B008,611E1460,2025-05-20 08:00:00,2025-05-20 09:00:00,2025-05-20 14:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001372,,B008_F0029,B008,611E1460,2025-05-20 09:00:00,2025-05-20 10:00:00,2025-05-20 15:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001373,,B008_F0029,B008,611E1460,2025-05-20 10:00:00,2025-05-20 11:00:00,2025-05-20 16:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001374,,B008_F0029,B008,611E1460,2025-05-20 11:00:00,2025-05-20 12:00:00,2025-05-20 17:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001375,,B008_F0029,B008,611E1460,2025-05-20 12:00:00,2025-05-20 13:00:00,2025-05-20 18:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001376,,B008_F0029,B008,611E1460,2025-05-20 13:00:00,2025-05-20 14:00:00,2025-05-20 19:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001377,,B008_F0029,B008,611E1460,2025-05-20 14:00:00,2025-05-20 15:00:00,2025-05-20 20:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001378,,B008_F0029,B008,611E1460,2025-05-20 15:00:00,2025-05-20 16:00:00,2025-05-20 21:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001379,,B008_F0029,B008,611E1460,2025-05-20 16:00:00,2025-05-20 17:00:00,2025-05-20 22:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001380,,B008_F0029,B008,611E1460,2025-05-20 17:00:00,2025-05-20 18:00:00,2025-05-20 23:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001381,,B008_F0029,B008,611E1460,2025-05-20 18:00:00,2025-05-20 19:00:00,2025-05-21 00:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001382,,B008_F0029,B008,611E1460,2025-05-20 19:00:00,2025-05-20 20:00:00,2025-05-21 01:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001383,,B008_F0029,B008,611E1460,2025-05-20 20:00:00,2025-05-20 21:00:00,2025-05-21 02:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001384,,B008_F0029,B008,611E1460,2025-05-20 21:00:00,2025-05-20 22:00:00,2025-05-21 03:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001385,,B008_F0029,B008,611E1460,2025-05-20 22:00:00,2025-05-20 23:00:00,2025-05-21 04:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001386,,B008_F0029,B008,611E1460,2025-05-20 23:00:00,2025-05-21 00:00:00,2025-05-21 05:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001387,,B008_F0029,B008,611E1460,2025-05-21 00:00:00,2025-05-21 01:00:00,2025-05-21 06:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001388,,B008_F0029,B008,611E1460,2025-05-21 01:00:00,2025-05-21 02:00:00,2025-05-21 07:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001389,,B008_F0029,B008,611E1460,2025-05-21 02:00:00,2025-05-21 03:00:00,2025-05-21 08:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001390,,B008_F0029,B008,611E1460,2025-05-21 03:00:00,2025-05-21 04:00:00,2025-05-21 09:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001391,,B008_F0029,B008,611E1460,2025-05-21 04:00:00,2025-05-21 05:00:00,2025-05-21 10:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001392,,B008_F0029,B008,611E1460,2025-05-21 05:00:00,2025-05-21 06:00:00,2025-05-21 11:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001393,,B008_F0029,B008,611E1460,2025-05-21 06:00:00,2025-05-21 07:00:00,2025-05-21 12:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001394,,B008_F0029,B008,611E1460,2025-05-21 07:00:00,2025-05-21 08:00:00,2025-05-21 13:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001395,,B008_F0029,B008,611E1460,2025-05-21 08:00:00,2025-05-21 09:00:00,2025-05-21 14:00:00,WATER_LEVEL,0,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001396,,B008_F0029,B008,611E1460,2025-05-21 09:00:00,2025-05-21 10:00:00,2025-05-21 15:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001397,,B008_F0029,B008,611E1460,2025-05-21 10:00:00,2025-05-21 11:00:00,2025-05-21 16:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001398,,B008_F0029,B008,611E1460,2025-05-21 11:00:00,2025-05-21 12:00:00,2025-05-21 17:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001399,,B008_F0029,B008,611E1460,2025-05-21 12:00:00,2025-05-21 13:00:00,2025-05-21 18:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001400,,B008_F0029,B008,611E1460,2025-05-21 13:00:00,2025-05-21 14:00:00,2025-05-21 19:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001401,,B008_F0029,B008,611E1460,2025-05-21 14:00:00,2025-05-21 15:00:00,2025-05-21 20:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001402,,B008_F0029,B008,611E1460,2025-05-21 15:00:00,2025-05-21 16:00:00,2025-05-21 21:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001403,,B008_F0029,B008,611E1460,2025-05-21 16:00:00,2025-05-21 17:00:00,2025-05-21 22:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001404,,B008_F0029,B008,611E1460,2025-05-21 17:00:00,2025-05-21 18:00:00,2025-05-21 23:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001405,,B008_F0029,B008,611E1460,2025-05-21 18:00:00,2025-05-21 19:00:00,2025-05-22 00:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001406,,B008_F0029,B008,611E1460,2025-05-21 19:00:00,2025-05-21 20:00:00,2025-05-22 01:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001407,,B008_F0029,B008,611E1460,2025-05-21 20:00:00,2025-05-21 21:00:00,2025-05-22 02:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
R000001408,,B008_F0029,B008,611E1460,2025-05-21 21:00:00,2025-05-21 22:00:00,2025-05-22 03:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,VALIDATION
